Date et Heure,Température (°C),Humidité (%),Statut,Alertes,Risque de Panne (%),Statut Moteur,Détails
2025-04-25 15:28:37,27.0,94.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-25 15:28:47,27.9,95.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-25 15:28:47,27.9,95.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-25 15:28:57,26.9,94.6,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:28:57,26.9,94.6,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:07,26.2,93.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:07,26.2,93.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:18,25.7,93.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:18,25.7,93.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:29,25.2,93.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:29,25.2,93.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:41,24.8,92.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:41,24.8,92.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:47,24.5,92.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:29:47,24.5,92.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:30:09,24.2,92.5,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:30:09,24.2,92.5,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:31:37,22.9,84.1,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:31:37,22.9,84.1,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:31:47,22.9,83.0,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:31:47,22.9,83.0,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:31:57,22.8,81.2,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:31:57,22.8,81.2,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:07,22.9,80.3,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:07,22.9,80.3,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:17,22.9,78.3,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:17,22.9,78.3,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:27,22.8,77.0,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:27,22.8,77.0,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-25 15:32:37,22.9,76.1,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:32:37,22.9,76.1,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:32:47,22.9,75.2,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:32:47,22.9,75.2,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:32:57,22.9,74.5,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:32:57,22.9,74.5,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:07,22.9,72.3,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:07,22.9,72.3,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:17,22.8,68.7,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:17,22.8,68.7,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:27,22.8,68.7,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:27,22.8,68.7,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:37,22.8,67.8,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:37,22.8,67.8,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-25 15:33:47,22.8,66.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:33:47,22.8,66.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:33:57,22.8,64.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:33:57,22.8,64.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:07,22.9,64.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:07,22.9,64.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:17,22.7,64.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:17,22.7,64.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:27,22.8,64.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:27,22.8,64.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:37,22.7,64.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:47,22.9,65.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:34:57,22.9,65.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:35:07,22.8,63.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:35:17,22.9,61.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:35:27,22.9,61.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:35:37,22.8,60.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-25 15:35:47,22.9,61.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:37:49,25.2,55.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:39:11,25.2,55.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:39:55,24.2,56.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:40:05,24.1,58.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:40:15,24.0,59.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:40:25,24.0,58.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:40:35,24.0,57.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:40:45,24.0,57.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:40:55,23.9,57.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:42:22,23.9,57.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:42:32,25.6,92.4,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:42:42,25.2,92.3,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:42:52,25.0,91.8,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:43:02,24.8,91.5,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:43:12,24.6,91.1,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:43:22,28.1,99.9,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:43:32,27.3,95.6,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:43:42,26.8,94.4,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,0.0,OK,Normal
2025-04-26 09:43:52,26.3,93.1,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:44:02,26.0,93.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:44:12,25.7,92.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:44:22,25.4,92.1,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:44:32,25.3,92.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:44:42,25.1,91.2,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:44:52,24.9,90.5,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:45:02,24.8,89.4,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:45:12,24.6,87.9,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:45:22,24.5,86.7,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:45:32,24.4,86.0,0.0,220.0,0.0,alert,HUMIDITE_CRITIQUE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:45:42,24.2,83.4,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:45:52,24.1,83.3,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:46:02,24.0,83.1,0.0,220.0,0.0,alert,HUMIDITE_HAUTE,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:46:12,23.9,82.0,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:46:22,23.9,80.3,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:46:32,23.7,78.4,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:46:42,23.6,76.3,0.0,220.0,0.0,normal,NORMAL,20.0,OK,⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 09:46:52,23.6,74.4,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:47:02,23.5,73.8,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:47:12,23.3,73.2,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:47:22,23.3,72.0,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:47:32,23.2,71.4,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:47:42,23.1,71.5,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:47:52,23.1,70.9,0.0,220.0,0.0,normal,NORMAL,10.0,OK,⚠️ Humidité excessive
2025-04-26 09:48:02,23.0,70.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 09:48:12,23.0,70.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:11:38,22.5,54.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:11:48,22.5,54.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:11:58,22.5,55.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:12:08,22.5,55.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:12:18,22.5,55.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:12:28,22.5,55.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:12:38,22.7,55.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:12:48,22.5,55.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:12:58,22.6,56.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:13:08,22.7,56.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:13:18,22.7,55.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:13:28,22.7,55.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:13:38,22.7,55.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:13:48,22.8,55.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:13:58,22.8,58.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:14:08,22.8,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:14:18,22.9,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:14:28,22.9,56.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:14:38,23.0,56.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:14:48,22.9,55.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:14:58,23.0,55.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:15:08,23.1,55.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:15:18,23.0,55.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:15:28,23.1,54.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:15:38,23.1,54.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:15:48,23.2,54.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:15:58,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:16:08,23.1,53.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:16:18,23.1,53.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:16:28,23.1,54.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:16:38,23.1,54.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:16:48,23.2,53.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:16:58,23.2,53.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:17:08,23.2,53.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 10:17:18,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 11:29:01,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 12:10:37,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 12:51:51,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 12:53:17,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 12:54:35,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:01:29,23.2,54.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:20:14,25.6,49.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:20:24,25.6,49.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:20:34,25.7,48.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:20:44,26.0,50.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:20:54,26.6,48.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:21:04,26.9,46.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:21:14,27.4,60.7,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:21:24,28.2,55.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:21:35,31.3,69.8,0.0,220.0,0.0,alert,TEMP_HAUTE,0.0,OK,Normal
2025-04-26 13:21:44,33.5,81.5,0.0,220.0,0.0,alert,TEMP_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-26 13:21:54,33.8,73.1,0.0,220.0,0.0,alert,TEMP_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-26 13:22:04,33.7,88.2,0.0,220.0,0.0,alert,TEMP_HAUTE | HUMIDITE_CRITIQUE_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-26 13:22:14,32.8,62.0,0.0,220.0,0.0,alert,TEMP_HAUTE,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive
2025-04-26 13:22:24,32.3,48.2,0.0,220.0,0.0,alert,TEMP_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:22:34,31.9,45.3,0.0,220.0,0.0,alert,TEMP_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:22:44,31.5,42.1,0.0,220.0,0.0,alert,TEMP_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:22:58,31.2,40.5,0.0,220.0,0.0,alert,TEMP_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:23:04,30.8,40.6,0.0,220.0,0.0,alert,TEMP_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:23:14,30.4,39.3,0.0,220.0,0.0,alert,TEMP_HAUTE,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:23:24,30.0,40.3,0.0,220.0,0.0,normal,NORMAL,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:23:39,29.7,40.1,0.0,220.0,0.0,normal,NORMAL,35.0,OK,⚠️ Surchauffe détectée | ⚠️ Humidité excessive | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:23:44,29.5,40.3,0.0,220.0,0.0,normal,NORMAL,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:23:54,29.1,40.6,0.0,220.0,0.0,normal,NORMAL,25.0,OK,⚠️ Surchauffe détectée | ⚠️ Fréquence d'alertes élevée
2025-04-26 13:24:09,29.0,41.0,0.0,220.0,0.0,normal,NORMAL,15.0,OK,⚠️ Surchauffe détectée
2025-04-26 13:24:14,28.8,41.6,0.0,220.0,0.0,normal,NORMAL,15.0,OK,⚠️ Surchauffe détectée
2025-04-26 13:24:24,28.6,41.8,0.0,220.0,0.0,normal,NORMAL,15.0,OK,⚠️ Surchauffe détectée
2025-04-26 13:24:34,28.4,44.0,0.0,220.0,0.0,normal,NORMAL,15.0,OK,⚠️ Surchauffe détectée
2025-04-26 13:24:44,28.2,43.9,0.0,220.0,0.0,normal,NORMAL,15.0,OK,⚠️ Surchauffe détectée
2025-04-26 13:24:54,28.1,43.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:25:04,28.1,44.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:25:14,28.0,44.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:25:24,27.9,43.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:25:34,27.8,43.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:25:44,27.6,43.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:25:54,27.4,44.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:26:04,27.3,44.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:26:14,27.2,44.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:26:24,27.2,45.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:26:34,27.1,45.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:26:44,27.1,46.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:26:54,27.0,45.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:27:04,27.0,48.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:27:14,27.1,49.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:27:24,27.0,49.3,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:27:48,27.0,48.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:27:48,27.0,45.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:27:54,27.0,44.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:28:04,26.9,44.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:28:14,26.9,45.0,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:28:24,26.8,45.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:28:34,26.7,46.6,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:28:44,26.7,45.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:28:54,26.7,45.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:29:04,26.7,45.2,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:29:14,26.7,45.4,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:29:24,26.6,47.5,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:29:34,26.6,46.1,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:29:44,26.7,45.8,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
2025-04-26 13:29:54,26.6,46.9,0.0,220.0,0.0,normal,NORMAL,0.0,OK,Normal
